strategy,bet_no,date_time,match_id,odds_type,side,odds,won,bankroll_before,full_kelly_fraction,bet_fraction,raw_stake_before_cap,stake,fee,net_pnl,bankroll_after,drawdown,hit_bet_cap
kelly_50,136,2025-01-12 19:45:00,12425796,OU,under,1.75,1.0,119444.40332908908,0.18265594247050002,0.09132797123525001,10908.615031450649,5000.0,150.0,3600.0,123044.40332908908,0.0,True
kelly_50,137,2025-01-12 19:45:00,12623817,HC,home,1.91,1.0,119444.40332908908,0.9469852727268703,0.47349263636343514,56556.04543114786,5000.0,150.0,4400.0,127444.40332908908,0.0,True
kelly_50,138,2025-01-14 17:30:00,12623692,OU,under,2.0,1.0,127444.40332908908,0.043650731776322615,0.021825365888161308,2781.5207330557723,2781.5207330557723,83.44562199167316,2698.075111064099,130142.47844015318,0.0,False
kelly_50,139,2025-01-14 19:30:00,12623411,HC,home,1.88,0.0,130142.47844015318,0.3219699655088345,0.16098498275441725,20950.984647305177,5000.0,150.0,-5150.0,124992.47844015318,-0.03957201416267986,True
kelly_50,140,2025-01-14 19:30:00,12405968,OU,under,2.0,1.0,130142.47844015318,0.05532580773131435,0.027662903865657174,3600.118869928319,3600.118869928319,108.00356609784956,3492.115303830469,128484.59374398366,-0.012738997412992345,False
kelly_50,141,2025-01-14 19:30:00,12405954,HC,home,1.96,1.0,130142.47844015318,0.6184092039093491,0.30920460195467453,40240.653243482375,5000.0,150.0,4650.0,133134.59374398366,0.0,True
kelly_50,142,2025-01-14 19:30:00,12623411,OU,under,10.0,0.0,130142.47844015318,0.5016159864220069,0.25080799321100344,32640.773849081103,5000.0,150.0,-5150.0,127984.59374398366,-0.03868265831721688,True
kelly_50,143,2025-01-14 19:30:00,12623411,OU,over,10.0,1.0,130142.47844015318,0.3872729024668822,0.1936364512334411,25200.327679875878,5000.0,150.0,44850.0,172834.59374398366,0.0,True
kelly_50,144,2025-01-14 20:00:00,12405913,HC,away,1.89,1.0,172834.59374398366,0.8367583108280976,0.4183791554140488,72310.39135693813,5000.0,150.0,4299.999999999999,177134.59374398366,0.0,True
kelly_50,145,2025-01-15 17:30:00,12623338,1X2,away,2.72,1.0,177134.59374398366,0.018754845983389567,0.009377422991694783,1661.0660119993472,1661.0660119993472,49.83198035998041,2807.2015602788974,179941.79530426254,0.0,False
kelly_50,146,2025-01-15 19:30:00,12623216,OU,under,1.98,1.0,179941.79530426254,0.0839114462077338,0.0419557231038669,7549.588138598337,5000.0,150.0,4750.0,184691.79530426254,0.0,True
