match_id,date_time,competition_id,partition,odds_type,line,group_id,side,p_raw,quantile_tail_distance,odds,bettable,home_corners,away_corners,won,calibration_key,p_pre_cal,p_model,ev_raw,ev,inv_odds,p_market,p_tail,ev_tail,tail_weight,threshold_ev,threshold_raw,threshold_tail
12623171,2024-10-06 15:30:00,426,A,HC,2.5,12623171|HC|2.5,home,0.21135341560663812,0.0,1.84,True,0.0,11.0,0.0,HC|home,0.18947642755153443,0.18947623807529637,-0.6111097152837859,-0.6513637219414546,0.5434782608695652,0.518324607329843,0.18947623807529637,-0.6513637219414546,0.0,0.023,0.023,0.023
12623171,2024-10-06 15:30:00,426,A,HC,2.5,12623171|HC|2.5,push,1e-06,0.0,,False,0.0,11.0,0.0,HC|push,1e-06,1e-06,,,,,1e-06,,0.0,0.023,0.023,0.023
12623171,2024-10-06 15:30:00,426,A,HC,2.5,12623171|HC|2.5,away,0.7886465843933619,0.0,1.98,True,0.0,11.0,1.0,HC|away,0.8105235724484655,0.8105227619257036,0.5615202370988566,0.6048350686128932,0.5050505050505051,0.48167539267015713,0.8105217960295636,0.604833156138536,2.9372171721497864e-06,0.023,0.023,0.023
12412195,2024-08-24 19:30:00,795,A,1X2,0.0,12412195|1X2|0.0,home,0.5892881783780428,0.0,1.85,True,3.0,2.0,1.0,1X2|home,0.5665833311458321,0.578867392064282,0.09018312999937916,0.07090467531892175,0.5405405405405405,0.4825737265415549,0.557910975392635,0.032135304476374804,0.2176302725406255,0.04,0.04,0.04
12412195,2024-08-24 19:30:00,795,A,1X2,0.0,12412195|1X2|0.0,draw,0.08450377001569825,0.0,7.4,True,3.0,2.0,0.0,1X2|draw,0.08788031157965027,0.08978563960755676,-0.37467210188383293,-0.33558626690408,0.13513513513513511,0.12064343163538872,0.08978563960755676,-0.33558626690408,0.0,0.04,0.04,0.04
12412195,2024-08-24 19:30:00,795,A,1X2,0.0,12412195|1X2|0.0,away,0.3262080516062589,0.0,2.25,True,3.0,2.0,0.0,1X2|away,0.3243155024002363,0.3313469683281613,-0.2660318838859175,-0.2544693212616371,0.4444444444444444,0.3967828418230563,0.3313469683281613,-0.2544693212616371,0.0,0.04,0.04,0.04
12449905,2024-08-23 19:00:00,346,A,OU,10.5,12449905|OU|10.5,over,0.5125668975216741,0.0,1.96,True,3.0,2.0,0.0,OU|over,0.4947813802628512,0.4947813802628512,0.004631119142481044,-0.030228494684811702,0.5102040816326531,0.4842105263157894,0.4947813802628512,-0.030228494684811702,0.0,0.03,0.03,0.03
12449905,2024-08-23 19:00:00,346,A,OU,10.5,12449905|OU|10.5,under,0.48743310247832594,0.0,1.84,True,3.0,2.0,1.0,OU|under,0.5052186197371489,0.5052186197371489,-0.10312309143988019,-0.07039773968364604,0.5434782608695652,0.5157894736842105,0.5052186197371489,-0.07039773968364604,0.0,0.03,0.03,0.03
12405866,2024-08-16 19:00:00,364,A,OU,11.5,12405866|OU|11.5,over,0.42053940780344684,0.0,1.95,True,7.0,8.0,1.0,OU|over,0.4456738617365827,0.4456738617365826,-0.17994815478327864,-0.13093596961366405,0.5128205128205129,0.48684210526315796,0.4456738617365826,-0.13093596961366405,0.0,0.03,0.03,0.03
12405866,2024-08-16 19:00:00,364,A,OU,11.5,12405866|OU|11.5,under,0.5794605921965532,0.0,1.85,True,7.0,8.0,0.0,OU|under,0.5543261382634175,0.5543261382634174,0.07200209556362358,0.0255033557873221,0.5405405405405405,0.513157894736842,0.5543261382634174,0.0255033557873221,0.0,0.03,0.03,0.03
12623580,2024-11-01 19:30:00,426,A,1X2,0.0,12623580|1X2|0.0,home,0.6790765021280304,0.0,1.34,True,10.0,2.0,1.0,1X2|home,0.695527407177537,0.7068037338493957,-0.09003748714843918,-0.05288299664180973,0.7462686567164178,0.665342410275201,0.7068037338493957,-0.05288299664180973,0.0,0.04,0.04,0.04
12623580,2024-11-01 19:30:00,426,A,1X2,0.0,12623580|1X2|0.0,draw,0.07988545062305374,0.0,9.2,True,10.0,2.0,0.0,1X2|draw,0.06406965793162694,0.0651083954208124,-0.2650538542679056,-0.40100276212852604,0.10869565217391305,0.09690856845312712,0.0651083954208124,-0.40100276212852604,0.0,0.04,0.04,0.04
12623580,2024-11-01 19:30:00,426,A,1X2,0.0,12623580|1X2|0.0,away,0.24103804724891587,0.0,3.75,True,10.0,2.0,0.0,1X2|away,0.2244489633258508,0.22808787072979192,-0.09610732281656553,-0.14467048476328026,0.26666666666666666,0.23774902127167186,0.22808787072979192,-0.14467048476328026,0.0,0.04,0.04,0.04
12405994,2024-09-21 14:00:00,364,A,1X2,0.0,12405994|1X2|0.0,home,0.6198697218700093,0.0,1.57,True,2.0,10.0,0.0,1X2|home,0.6152610466580863,0.6173642537686593,-0.026804536664085332,-0.03073812158320477,0.6369426751592356,0.567565311743594,0.6173642537686593,-0.03073812158320477,0.0,0.04,0.04,0.04
