match_id,date_time,competition_id,partition,odds_type,line,group_id,side,p_raw,quantile_tail_distance,odds,bettable,home_corners,away_corners,won,calibration_key,p_pre_cal,p_model,ev_raw,ev,inv_odds,p_market,p_tail,ev_tail,tail_weight,threshold_ev,threshold_raw,threshold_tail,pnl,cum_pnl,cum_ev,full_kelly_fraction,stake_fraction,bankroll_before,stake_size,strategy_pnl,bankroll_after
12412195,2024-08-24 19:30:00,795,A,HC,-0.5,12412195|HC|-0.5,home,0.6737919483937411,0.0,1.85,True,3.0,2.0,1.0,HC|home,0.6582401135876395,0.6582394553481841,0.24651510452842107,0.21774299239414052,0.5405405405405405,0.5157068062827225,0.6582393186158191,0.21774273943926525,9.593055759760105e-07,0.023,0.023,0.023,0.8500000000000001,15.729999999999999,20.05232945705666,0.1,0.05,207.54878851690216,10.37743942584511,8.820823511968344,216.3696120288705
12405864,2024-08-25 13:00:00,364,A,HC,-0.5,12405864|HC|-0.5,home,0.7149365035152656,0.0,1.91,True,8.0,9.0,0.0,HC|home,0.68373240300618,0.6837317192744607,0.3655287217141572,0.3059275838142199,0.5235602094240838,0.5,0.683731460231144,0.3059270890414849,1.4098998140088526e-06,0.023,0.023,0.023,-1.0,14.729999999999999,20.358256546098147,0.1,0.05,216.3696120288705,10.818480601443525,-10.818480601443525,205.55113142742698
12432592,2024-08-25 13:00:00,412,A,HC,-1.5,12432592|HC|-1.5,home,0.7935029215262068,0.0,1.91,True,5.0,2.0,1.0,HC|home,0.7959745486531641,0.7959737526794115,0.5155905801150549,0.5203098676176758,0.5235602094240838,0.5,0.7959730111698935,0.5203084513344964,2.5053218782877806e-06,0.023,0.023,0.023,0.9099999999999999,15.639999999999999,20.878564997432644,0.1,0.05,216.3696120288705,10.818480601443525,9.844817347313608,215.3959487747406
12432607,2024-08-25 15:00:00,412,A,OU,9.5,12432607|OU|9.5,over,0.6100326540009153,0.0,1.96,True,4.0,4.0,0.0,OU|over,0.5467908554385402,0.5467908554385402,0.1956640018417941,0.07171007665953888,0.5102040816326531,0.4842105263157894,0.5467908554385402,0.07171007665953888,0.0,0.03,0.03,0.03,-1.0,14.639999999999999,20.950275074092183,0.074697996520353,0.0373489982601765,215.3959487747406,8.044822916036853,-8.044822916036853,207.35112585870374
12432598,2024-08-25 15:00:00,412,A,OU,9.5,12432598|OU|9.5,over,0.6567179482057377,0.0,1.77,True,3.0,12.0,1.0,OU|over,0.5836275070468184,0.5836275070468184,0.16239076832415567,0.03302068747286868,0.5649717514124294,0.5340879178731245,0.5836275070468184,0.03302068747286868,0.0,0.03,0.03,0.03,0.77,15.409999999999998,20.983295761565053,0.04288400970502426,0.02144200485251213,215.3959487747406,4.618520978839442,3.55626115370637,210.9073870124101
12412247,2024-08-25 15:00:00,795,A,OU,9.5,12412247|OU|9.5,over,0.674101957562796,0.0,1.92,True,5.0,5.0,1.0,OU|over,0.5929039261274258,0.5929039261274258,0.2942757585205682,0.13837553816465742,0.5208333333333334,0.49473684210526314,0.5929039261274258,0.13837553816465742,0.0,0.03,0.03,0.03,0.9199999999999999,16.33,21.12167129972971,0.1,0.05,215.3959487747406,10.76979743873703,9.908213643638065,220.81560065604816
12432590,2024-08-25 15:00:00,412,A,HC,0.5,12432590|HC|0.5,away,0.5851874582558014,0.0,1.86,True,2.0,5.0,1.0,HC|away,0.6161838857429583,0.6161832695596888,0.08844867235579068,0.14610088138102117,0.5376344086021505,0.5130890052356021,0.6161832084002724,0.14610076762450674,5.932378186468412e-07,0.023,0.023,0.023,0.8600000000000001,17.189999999999998,21.267772067354215,0.1,0.05,215.3959487747406,10.76979743873703,9.262025797313846,230.07762645336203
12504769,2024-08-25 15:30:00,426,A,OU,9.5,12504769|OU|9.5,over,0.6347665981505857,0.0,1.87,True,4.0,2.0,0.0,OU|over,0.571913873079288,0.571913873079288,0.1870135385415952,0.06947894265826848,0.53475935828877,0.5078947368421052,0.571913873079288,0.06947894265826848,0.0,0.03,0.03,0.03,-1.0,16.189999999999998,21.337251010012483,0.07986085363019364,0.03993042681509682,230.07762645336203,9.187097824887157,-9.187097824887157,220.89052862847487
12405860,2024-08-25 15:30:00,364,A,OU,11.5,12405860|OU|11.5,under,0.5489137555630499,0.0,1.96,True,9.0,4.0,0.0,OU|under,0.5380257985443655,0.5380257985443655,0.0758709609035777,0.05453056514695631,0.5102040816326531,0.4842105263157894,0.5380257985443655,0.05453056514695631,0.0,0.03,0.03,0.03,-1.0,15.189999999999998,21.39178157515944,0.056802672028079496,0.028401336014039748,230.07762645336203,6.534511978214655,-6.534511978214655,214.35601665026022
12509896,2024-08-25 16:30:00,524,A,HC,-3.5,12509896|HC|-3.5,home,0.9581442854620398,0.0,1.85,True,7.0,3.0,1.0,HC|home,0.9594355023833055,0.9594345429487626,0.7725669281047738,0.774953904455211,0.5405405405405405,0.5157068062827225,0.9594328539139841,0.7749507797408708,3.8064665310866275e-06,0.023,0.023,0.023,0.8500000000000001,16.04,22.166732354900308,0.1,0.05,214.35601665026022,10.717800832513012,9.110130707636062,223.4661473578963
