match_id,date_time,competition_id,partition,odds_type,line,group_id,side,p_raw,quantile_tail_distance,odds,bettable,home_corners,away_corners,won,calibration_key,p_pre_cal,p_model,ev_raw,ev,inv_odds,p_market,p_tail,ev_tail,tail_weight,threshold_ev,threshold_raw,threshold_tail
12406033,2025-01-18 15:00:00,364,B,OU,10.5,12406033|OU|10.5,over,0.5038720699250147,0.0,1.75,True,2.0,16.0,1.0,OU|over,0.4901416643628195,0.4901416643628195,-0.11822387763122433,-0.1422520873650659,0.5714285714285714,0.5394736842105263,0.4901416643628195,-0.1422520873650659,0.0,0.03,0.03,0.03
12406033,2025-01-18 15:00:00,364,B,OU,10.5,12406033|OU|10.5,under,0.49612793007498535,0.0,2.05,True,2.0,16.0,0.0,OU|under,0.5098583356371805,0.5098583356371805,0.017062256653719965,0.045209588056219996,0.48780487804878053,0.46052631578947373,0.5098583356371805,0.045209588056219996,0.0,0.03,0.03,0.03
12623827,2025-01-12 14:00:00,524,B,HC,3.5,12623827|HC|3.5,home,0.0865758503806473,0.1534272363044359,1.93,True,4.0,5.0,0.0,HC|home,0.053640551660871935,0.053640498020373906,-0.8329086087653508,-0.8964738388206783,0.5181347150259068,0.4947643979057591,0.053640498020373906,-0.8964738388206783,0.0,0.023,0.023,0.023
12623827,2025-01-12 14:00:00,524,B,HC,3.5,12623827|HC|3.5,push,1e-06,0.0,,False,4.0,5.0,0.0,HC|push,1e-06,1e-06,,,,,1e-06,,0.0,0.023,0.023,0.023
12623827,2025-01-12 14:00:00,524,B,HC,3.5,12623827|HC|3.5,away,0.9134241496193527,0.0,1.89,True,4.0,5.0,1.0,HC|away,0.9463594483391281,0.946358501980626,0.7263716427805764,0.788617568743383,0.5291005291005292,0.5052356020942408,0.9463567920633519,0.7886143369997349,3.87628317310984e-06,0.023,0.023,0.023
12409683,2025-05-04 13:00:00,364,B,OU,10.5,12409683|OU|10.5,over,0.5025469293970983,0.0,1.82,True,7.0,3.0,0.0,OU|over,0.48943454561793354,0.48943454561793354,-0.08536458849728101,-0.10922912697536091,0.5494505494505494,0.5210526315789473,0.48943454561793354,-0.10922912697536091,0.0,0.03,0.03,0.03
12409683,2025-05-04 13:00:00,364,B,OU,10.5,12409683|OU|10.5,under,0.49745307060290167,0.0,1.98,True,7.0,3.0,1.0,OU|under,0.5105654543820666,0.5105654543820666,-0.01504292020625475,0.010919599676491698,0.5050505050505051,0.4789473684210527,0.5105654543820666,0.010919599676491698,0.0,0.03,0.03,0.03
12425230,2025-03-29 18:00:00,412,B,HC,4.5,12425230|HC|4.5,home,0.05511888026723122,0.23509354155521858,1.78,True,3.0,6.0,0.0,HC|home,0.03415048343694623,0.03415044928649695,-0.9018883931243284,-0.9392122002700354,0.5617977528089888,0.5340314136125655,0.03415044928649695,-0.9392122002700354,0.0,0.023,0.023,0.023
12425230,2025-03-29 18:00:00,412,B,HC,4.5,12425230|HC|4.5,push,1e-06,0.0,,False,3.0,6.0,0.0,HC|push,1e-06,1e-06,,,,,1e-06,,0.0,0.023,0.023,0.023
12425230,2025-03-29 18:00:00,412,B,HC,4.5,12425230|HC|4.5,away,0.9448811197327688,0.0,2.04,True,3.0,6.0,1.0,HC|away,0.9658495165630537,0.9658485507145032,0.9275574842548484,0.9703310434575865,0.49019607843137253,0.4659685863874345,0.9658461489031019,0.9703261437623281,4.804776291611468e-06,0.023,0.023,0.023
12425251,2025-03-08 20:00:00,412,B,1X2,0.0,12425251|1X2|0.0,home,0.42411758787093445,0.0,1.52,True,7.0,0.0,1.0,1X2|home,0.43804178021806156,0.42340538595870725,-0.3553412664361796,-0.35642381334276496,0.6578947368421053,0.5849650693692808,0.42340538595870725,-0.35642381334276496,0.0,0.04,0.04,0.04
