match_id,date_time,competition_id,partition,odds_type,line,group_id,side,p_raw,quantile_tail_distance,odds,bettable,home_corners,away_corners,won,calibration_key,p_pre_cal,p_model,ev_raw,ev,inv_odds,p_market,p_tail,ev_tail,tail_weight,threshold_ev,threshold_raw,threshold_tail,pnl,cum_pnl,cum_ev,full_kelly_fraction,stake_fraction,bankroll_before,stake_size,strategy_pnl,bankroll_after
12450740,2024-08-09 19:00:00,346,A,HC,-0.5,12450740|HC|-0.5,home,0.6705799086312514,0.0,1.8,True,1.0,9.0,0.0,HC|home,0.6562500022106321,0.6562493459612863,0.2070438355362525,0.18124882273031528,0.5555555555555556,0.5287958115183247,0.6562492474610754,0.1812486454299358,7.728323208056054e-07,0.023,0.023,0.023,-1.0,-1.0,0.1812486454299358,0.1,0.025,100.0,2.5,-2.5,97.5
12450741,2024-08-09 19:00:00,346,A,HC,0.5,12450741|HC|0.5,home,0.5623315916379796,0.0,2.02,True,3.0,6.0,0.0,HC|home,0.5520144423468641,0.5520138903329739,0.1359098151087188,0.11506805847260715,0.49504950495049505,0.4712041884816754,0.5520138552074045,0.11506798751895708,4.346702009438985e-07,0.023,0.023,0.023,-1.0,-2.0,0.2963166329488929,0.1,0.025,100.0,2.5,-2.5,95.0
12450740,2024-08-09 19:00:00,346,A,OU,10.5,12450740|OU|10.5,under,0.6233893786160183,0.0,1.91,True,1.0,9.0,1.0,OU|under,0.5777673263207628,0.5777673263207628,0.19067371315659498,0.10353559327265693,0.5235602094240838,0.4973684210526315,0.5777673263207628,0.10353559327265693,0.0,0.03,0.03,0.03,0.9099999999999999,-1.09,0.3998522262215498,0.1,0.025,100.0,2.5,2.275,97.275
12450741,2024-08-09 19:00:00,346,A,OU,10.5,12450741|OU|10.5,under,0.648709860772633,0.0,1.95,True,3.0,6.0,1.0,OU|under,0.7192688691422802,0.7192688691422802,0.2649842285066344,0.4025742948274462,0.5128205128205129,0.48684210526315796,0.7192688691422802,0.4025742948274462,0.0,0.03,0.03,0.03,0.95,-0.14000000000000012,0.802426521048996,0.1,0.025,100.0,2.5,2.375,99.65
12449959,2024-08-10 11:30:00,346,A,OU,10.0,12449959|OU|10.0,over,0.4060543556058905,0.0,10.0,True,4.0,4.0,0.0,OU|over,0.4379443781733189,0.4379443781733189,3.0605435560589047,3.3794437817331886,0.1,0.5,0.4379443781733189,3.3794437817331886,0.0,0.03,0.03,0.03,-1.0,-1.1400000000000001,4.181870302782185,0.1,0.025,99.65,2.4912500000000004,-2.4912500000000004,97.15875000000001
12449959,2024-08-10 11:30:00,346,A,OU,10.0,12449959|OU|10.0,under,0.5939456443941096,0.0,10.0,True,4.0,4.0,1.0,OU|under,0.5620556218266812,0.5620556218266812,4.939456443941095,4.620556218266812,0.1,0.5,0.5620556218266812,4.620556218266812,0.0,0.03,0.03,0.03,9.0,7.859999999999999,8.802426521048996,0.1,0.025,99.65,2.4912500000000004,22.421250000000004,119.58000000000001
12458265,2024-08-15 19:30:00,795,A,OU,9.5,12458265|OU|9.5,over,0.5653697429581728,0.0,1.99,True,4.0,4.0,0.0,OU|over,0.5229579253196808,0.5229579253196808,0.12508578848676377,0.04068627138616465,0.5025125628140703,0.47631578947368425,0.5229579253196808,0.04068627138616465,0.0,0.03,0.03,0.03,-1.0,6.859999999999999,8.84311279243516,0.04109724382440874,0.010274310956102185,119.58000000000001,1.2286021041306994,-1.2286021041306994,118.35139789586931
12432593,2024-08-16 18:45:00,412,A,HC,2.5,12432593|HC|2.5,away,0.8295717237165522,0.0,1.86,True,2.0,8.0,1.0,HC|away,0.8358799165148784,0.8358790806357977,0.5430034061127871,0.5547350899825838,0.5376344086021505,0.5130890052356021,0.8358782151635632,0.5547334802042276,2.68122318647368e-06,0.023,0.023,0.023,0.8600000000000001,7.72,9.397846272639388,0.1,0.025,118.35139789586931,2.958784947396733,2.5445550547611906,120.8959529506305
12449919,2024-08-16 19:00:00,346,A,OU,10.5,12449919|OU|10.5,under,0.5075194048557343,0.0,2.0,True,13.0,1.0,0.0,OU|under,0.5159370308243465,0.5159370308243465,0.015038809711468648,0.031874061648693,0.5,0.47368421052631576,0.5159370308243465,0.031874061648693,0.0,0.03,0.03,0.03,-1.0,6.72,9.429720334288081,0.031874061648693,0.00796851541217325,120.8959529506305,0.9633612643564712,-0.9633612643564712,119.93259168627404
12412037,2024-08-16 19:30:00,795,A,HC,-0.5,12412037|HC|-0.5,home,0.6435165293365852,0.0,1.85,True,6.0,3.0,1.0,HC|home,0.639482109215176,0.6394814697337062,0.19050557927268263,0.18304071900735663,0.5405405405405405,0.5157068062827225,0.6394813729433645,0.1830405399452244,7.819883247606185e-07,0.023,0.023,0.023,0.8500000000000001,7.57,9.612760874233306,0.1,0.025,119.93259168627404,2.998314792156851,2.5485675733333237,122.48115925960737
