strategy,bet_no,date_time,match_id,odds_type,side,odds,won,bankroll_before,stake,fee,net_pnl,cumulative_pnl,bankroll_after,full_kelly_fraction,target_fraction,drawdown
kelly_100,258,2025-01-18 16:00:00,12623155,1X2,home,2.65,1.0,101135682.62663032,3545932.298548469,53188.98447822703,5797599.308126747,110406911.71946885,110406912.71946885,0.0350611397130648,0.0350611397130648,-0.3967292929187354
kelly_100,259,2025-01-18 17:30:00,12412160,1X2,away,3.4,1.0,110406912.71946885,2348164.9194382937,35222.473791574404,5600373.33286033,116007285.05232915,116007286.05232915,0.0212682780597688,0.0212682780597688,-0.3661284809114456
kelly_100,260,2025-01-18 17:30:00,12406020,1X2,away,4.6,0.0,110406912.71946885,1106536.9026628202,16598.053539942302,-1123134.9562027624,114884150.0961264,114884151.0961264,0.0100223516391079,0.0100223516391079,-0.3722653649387865
kelly_100,261,2025-01-18 17:30:00,12623343,HC,home,1.79,1.0,110406912.71946885,99305384.20487194,1489580.763073079,76961672.75877576,191845822.85490212,191845823.85490212,0.8994489725221773,0.8994489725221773,0.0
kelly_100,262,2025-01-18 18:00:00,12623484,1X2,draw,7.8,1.0,191845823.85490212,1312219.3943201336,19683.290914802004,8903408.590462107,200749231.44536427,200749232.44536427,0.0068399685119682,0.0068399685119682,0.0
kelly_100,263,2025-01-18 20:00:00,12412050,1X2,draw,9.0,0.0,200749232.44536427,963376.9397174178,14450.654095761269,-977827.5938131792,199771403.8515511,199771404.8515511,0.0047989072136532,0.0047989072136532,-0.004870890821858
kelly_100,264,2025-01-18 20:05:00,12623165,HC,home,1.83,1.0,199771404.8515511,51008874.098637566,765133.1114795634,41572232.39038962,241343636.2419407,241343637.2419407,0.2553362135914394,0.2553362135914394,0.0
kelly_100,265,2025-01-18 20:05:00,12623165,1X2,away,2.7,0.0,199771404.8515511,6381100.058225965,95716.50087338948,-6476816.559099355,234866819.68284136,234866820.68284136,0.0319420092328415,0.0319420092328415,-0.0268364918715735
kelly_100,266,2025-01-18 20:05:00,12623165,1X2,draw,8.2,0.0,199771404.8515511,1625933.4522544683,24389.001783817024,-1650322.4540382854,233216497.22880307,233216498.22880307,0.0081389699064422,0.0081389699064422,-0.0336745526255179
kelly_100,267,2025-01-19 11:30:00,12623785,1X2,draw,8.6,0.0,233216498.22880307,968358.961845921,14525.384427688814,-982884.3462736098,232233612.88252947,232233613.88252947,0.0041521889283145,0.0041521889283145,-0.0377471039366108
kelly_100,268,2025-01-19 11:30:00,12623785,1X2,away,3.7,0.0,233216498.22880307,5123309.945455725,76849.64918183588,-5200159.594637562,227033453.2878919,227033454.2878919,0.021968042502848,0.021968042502848,-0.0592938066136097
kelly_100,269,2025-01-19 12:00:00,12450099,HC,home,1.8,1.0,227033454.2878919,189106060.0677217,2836590.9010158246,148448257.15316153,375481710.4410534,375481711.4410534,0.8329435882516414,0.8329435882516414,0.0
kelly_100,270,2025-01-19 14:00:00,12406032,HC,home,1.84,0.0,375481711.4410534,119482849.31199394,1792242.739679909,-121275092.05167384,254206618.3893796,254206619.3893796,0.3182121676537406,0.3182121676537406,-0.3229853501685467
kelly_100,271,2025-01-19 14:00:00,12406038,HC,away,1.86,1.0,375481711.4410534,67705709.65788747,1015585.644868312,57211324.66091492,311417943.05029446,311417944.05029446,0.1803169304785608,0.1803169304785608,-0.1706175439141628
kelly_100,272,2025-01-19 14:00:00,12406032,1X2,draw,8.1,0.0,375481711.4410534,3068071.4650983303,46021.07197647495,-3114092.537074805,308303850.51321965,308303851.51321965,0.0081710277001866,0.0081710277001866,-0.1789111370298522
kelly_100,273,2025-01-19 14:00:00,12623782,1X2,draw,8.8,0.0,375481711.4410534,2734242.495251349,41013.63742877024,-2775256.1326801195,305528594.38053954,305528595.38053954,0.0072819591792038,0.0072819591792038,-0.1863023255967441
kelly_100,274,2025-01-19 14:30:00,12623169,HC,home,1.96,1.0,305528595.38053954,67944851.04443575,1019172.7656665364,64207884.236991785,369736478.6175313,369736479.6175313,0.2223845887806659,0.2223845887806659,-0.0153009631320593
kelly_100,275,2025-01-19 14:30:00,12623169,1X2,home,1.96,0.0,305528595.38053954,11624272.81882348,174364.09228235218,-11798636.911105832,357937841.7064255,357937842.7064255,0.0380464316420049,0.0380464316420049,-0.0467236304726977
kelly_100,276,2025-01-19 14:30:00,12623169,OU,under,2.08,1.0,305528595.38053954,39745614.33387395,596184.2150081092,42329079.26557576,400266920.97200125,400266921.97200125,0.1300880340983151,0.1300880340983151,0.0
kelly_100,277,2025-01-19 16:15:00,12623166,OU,over,2.11,0.0,400266921.97200125,17311650.330263708,259674.7549539556,-17571325.085217662,382695595.8867836,382695596.8867836,0.0432502647107938,0.0432502647107938,-0.0438990186814557
kelly_100,278,2025-01-19 16:15:00,12623492,1X2,away,3.2,0.0,400266921.97200125,10361075.038703838,155416.12558055756,-10516491.164284397,372179104.7224992,372179105.7224992,0.0258854141322939,0.0258854141322939,-0.070172714025734
kelly_100,279,2025-01-19 16:15:00,12623166,HC,home,1.91,1.0,400266921.97200125,92462239.87109934,1386933.59806649,82753704.6846339,454932809.4071331,454932810.4071331,0.2310014512704777,0.2310014512704777,0.0
kelly_100,280,2025-01-19 16:15:00,12623492,1X2,draw,8.4,1.0,400266921.97200125,3226994.575524434,48404.91863286651,23831354.94024795,478764164.34738106,478764165.34738106,0.0080621065553604,0.0080621065553604,0.0
kelly_100,281,2025-01-19 16:30:00,12623325,1X2,away,2.45,0.0,478764165.34738106,14095506.184218772,211432.5927632816,-14306938.776982054,464457225.570399,464457226.570399,0.0294414394485672,0.0294414394485672,-0.0298830610402958
kelly_100,282,2025-01-19 17:00:00,12623897,1X2,draw,8.5,0.0,464457226.570399,3713289.342746988,55699.34014120482,-3768988.6828881926,460688236.8875108,460688237.8875108,0.0079949005641839,0.0079949005641839,-0.0377553893298483
kelly_100,283,2025-01-19 17:00:00,12623897,1X2,home,3.4,0.0,464457226.570399,11591467.32308676,173872.00984630137,-11765339.33293306,448922897.5545777,448922898.5545777,0.0249570179124553,0.0249570179124553,-0.0623297835399839
kelly_100,284,2025-01-19 19:45:00,12623163,1X2,away,4.4,0.0,448922898.5545777,6075505.778614933,91132.58667922398,-6166638.365294157,442756259.1892836,442756260.1892836,0.0135335172212791,0.0135335172212791,-0.0752101092026612
kelly_100,285,2025-01-19 19:45:00,12624201,HC,home,1.97,1.0,448922898.5545777,408704316.8240259,6130564.752360389,390312622.5669447,833068881.7562282,833068882.7562282,0.9104109372454696,0.9104109372454696,0.0
kelly_100,286,2025-01-19 20:00:00,12412077,1X2,away,2.029,1.0,833068882.7562282,39858768.01503649,597881.5202255474,40416790.767247,873485672.5234752,873485673.5234752,0.0478457050072051,0.0478457050072051,0.0
kelly_100,287,2025-01-20 19:45:00,12623833,1X2,away,3.25,0.0,873485673.5234752,21417277.175777677,321259.1576366651,-21738536.33341434,851747136.1900609,851747137.1900609,0.0245193227833771,0.0245193227833771,-0.0248871126251277
kelly_100,288,2025-01-20 19:45:00,12623833,1X2,draw,8.2,0.0,873485673.5234752,7092654.828138977,106389.82242208466,-7199044.650561062,844548091.5394998,844548092.5394998,0.0081199440850913,0.0081199440850913,-0.0331288558714955
kelly_100,289,2025-01-20 20:00:00,12412655,1X2,away,4.05,0.0,844548092.5394998,11769816.822437225,176547.25233655833,-11946364.07477378,832601727.464726,832601728.464726,0.013936230424778,0.013936230424778,-0.0468055130129737
kelly_100,290,2025-01-20 20:00:00,12406025,1X2,draw,15.0,0.0,844548092.5394998,2679448.712628597,40191.73068942895,-2719640.4433180257,829882087.021408,829882088.021408,0.0031726419564475,0.0031726419564475,-0.0499190620106894
kelly_100,291,2025-01-20 20:00:00,12406025,OU,under,2.05,1.0,844548092.5394998,70040527.67178121,1050607.9150767182,72491946.14029354,902374033.1617014,902374034.1617014,0.0829325508997054,0.0829325508997054,0.0
kelly_100,292,2025-01-22 19:45:00,12450088,1X2,draw,13.0,0.0,902374034.1617014,4386044.402836448,65790.66604254671,-4451835.068878994,897922198.0928224,897922199.0928224,0.0048605614044635,0.0048605614044635,-0.0049334698255305
kelly_100,293,2025-01-22 19:45:00,12450089,HC,home,1.95,1.0,902374034.1617014,222206732.7932655,3333100.9918989823,207763295.16170323,1105685493.2545257,1105685494.2545257,0.2462468160441848,0.2462468160441848,0.0
kelly_100,294,2025-01-22 19:45:00,12450089,1X2,away,2.59,0.0,902374034.1617014,32979439.464420907,494691.5919663136,-33474131.05638722,1072211362.1981384,1072211363.1981384,0.036547416277396,0.036547416277396,-0.0302745502498936
kelly_100,295,2025-01-22 19:45:00,12450089,1X2,draw,8.7,0.0,902374034.1617014,4225807.743752483,63387.11615628725,-4289194.859908771,1067922167.3382297,1067922168.3382297,0.0046829890752322,0.0046829890752322,-0.0341537680583905
kelly_100,296,2025-01-22 20:00:00,12450084,HC,away,1.97,1.0,1067922168.3382297,619968662.5101388,9299529.93765208,592070072.6971824,1659992240.035412,1659992241.035412,0.5805373096382656,0.5805373096382656,0.0
kelly_100,297,2025-01-22 20:00:00,12450084,1X2,draw,9.8,0.0,1067922168.3382297,3962105.103528917,59431.57655293376,-4021536.680081851,1655970703.3553302,1655970704.3553302,0.0037101066173148,0.0037101066173148,-0.002422623781406
kelly_100,298,2025-01-24 19:30:00,12623292,1X2,draw,11.0,0.0,1655970704.3553302,7303164.640078775,109547.4696011816,-7412712.109679956,1648557991.2456503,1648557992.2456503,0.0044102015940685,0.0044102015940685,-0.006888133876234
kelly_100,299,2025-01-24 19:45:00,12425807,1X2,draw,8.0,0.0,1648557992.2456503,13280013.310385697,199200.19965578543,-13479213.510041485,1635078777.7356088,1635078778.7356088,0.0080555330008717,0.0080555330008717,-0.0150081799685181
kelly_100,300,2025-01-24 19:45:00,12425807,1X2,away,2.65,1.0,1648557992.2456503,59459941.4891118,891899.122336677,97217004.3346978,1732295782.0703063,1732295783.0703063,0.036067849459221,0.036067849459221,0.0
kelly_100,301,2025-01-24 20:00:00,12450133,1X2,away,2.8,0.0,1732295783.0703063,58445270.75149979,876679.0612724968,-59321949.81277228,1672973832.2575345,1672973833.2575345,0.033738620922988,0.033738620922988,-0.0342447002368328
kelly_100,302,2025-01-24 20:00:00,12412097,1X2,draw,7.6,0.0,1732295783.0703063,10773790.780248482,161606.86170372722,-10935397.64195221,1662038434.615582,1662038435.615582,0.0062193713599839,0.0062193713599839,-0.0405573621672166
kelly_100,303,2025-01-24 20:00:00,12450133,HC,home,1.77,1.0,1732295783.0703063,379878192.9698758,5698172.894548137,286808035.6922563,1948846470.3078384,1948846471.3078384,0.21929176107361,0.21929176107361,0.0
kelly_100,304,2025-01-25 12:30:00,12450153,HC,home,1.85,1.0,1948846471.3078384,579402386.2759641,8691035.794139462,483800992.5404301,2432647462.8482685,2432647463.8482685,0.2973053007542132,0.2973053007542132,0.0
kelly_100,305,2025-01-25 12:30:00,12450156,HC,home,2.07,1.0,1948846471.3078384,811514965.06085,12172724.47591275,856148288.1391966,3288795750.987465,3288795751.987465,0.4164078479287574,0.4164078479287574,0.0
kelly_100,306,2025-01-25 13:00:00,12412153,HC,home,1.88,1.0,3288795751.987465,197604680.38119888,2964070.205717983,170928048.52973703,3459723799.517202,3459723800.517202,0.0600842056736979,0.0600842056736979,0.0
kelly_100,307,2025-01-25 14:30:00,12623319,1X2,home,2.07,1.0,3459723800.517202,75366746.06044053,1130501.1909066078,79511917.09376474,3539235716.6109667,3539235717.6109667,0.0561980129259762,0.0561980129259762,0.0
kelly_100,308,2025-01-25 14:30:00,12623296,1X2,home,2.76,1.0,3459723800.517202,45964749.10329101,689471.2365493652,80208487.18524282,3619444203.796209,3619444204.796209,0.0342741022967139,0.0342741022967139,0.0
kelly_100,309,2025-01-25 14:30:00,12623348,HC,home,1.85,1.0,3459723800.517202,371734864.6451153,5576022.969676729,310398611.9786713,3929842815.774881,3929842816.774881,0.2771880414156241,0.2771880414156241,0.0
kelly_100,310,2025-01-25 14:30:00,12623296,1X2,draw,8.3,0.0,3459723800.517202,11047607.522953698,165714.11284430546,-11213321.635798004,3918629494.139083,3918629495.139083,0.0082377656304568,0.0082377656304568,-0.0028533766256331
kelly_100,311,2025-01-25 14:30:00,12623228,HC,away,1.83,1.0,3459723800.517202,1194292213.0270915,17914383.195406377,973348153.6170796,4891977647.756163,4891977648.756163,0.890536645581922,0.890536645581922,0.0
kelly_100,312,2025-01-25 14:30:00,12623296,OU,under,1.83,0.0,3459723800.517202,73000525.30996946,1095007.8796495418,-74095533.18961899,4817882114.566544,4817882115.566544,0.0544336153465179,0.0544336153465179,-0.0151463351858238
kelly_100,313,2025-01-25 14:30:00,12623228,1X2,draw,13.0,0.0,3459723800.517202,5752937.22285324,86294.0583427986,-5839231.281196038,4812042883.285347,4812042884.285347,0.0042897386090274,0.0042897386090274,-0.0163399692742136
kelly_100,314,2025-01-25 14:30:00,12623228,OU,over,2.05,0.0,3459723800.517202,67402074.78720057,1011031.1218080084,-68413105.90900858,4743629777.376339,4743629778.376339,0.0502590713826364,0.0502590713826364,-0.0303247236662135
kelly_100,315,2025-01-25 14:30:00,12623228,1X2,home,7.4,0.0,3459723800.517202,8259156.496270143,123887.34744405215,-8383043.843714195,4735246733.532625,4735246734.532625,0.0061585275708045,0.0061585275708045,-0.032038354521793
kelly_100,316,2025-01-25 14:30:00,12623296,HC,away,1.9,0.0,3459723800.517202,473502365.0456725,7102535.475685087,-480604900.5213576,4254641833.011267,4254641834.011267,0.3530720566067314,0.3530720566067314,-0.1302818329325247
kelly_100,317,2025-01-25 14:30:00,12623284,HC,home,1.8,1.0,3459723800.517202,1056104181.4898752,15841562.72234813,829041782.4695522,5083683615.48082,5083683616.48082,0.7874952753691783,0.7874952753691783,0.0
kelly_100,318,2025-01-25 14:30:00,12623284,1X2,away,3.9,0.0,3459723800.517202,26167456.646115907,392511.8496917386,-26559968.495807644,5057123646.985012,5057123647.985012,0.0195120413671438,0.0195120413671438,-0.0052245518209871
kelly_100,319,2025-01-25 15:00:00,12406228,1X2,away,3.7,0.0,5057123647.985012,37913641.16790573,568704.617518586,-38482345.78542432,5018641301.199588,5018641302.199588,0.0204057728592694,0.0204057728592694,-0.0127943277332151
kelly_100,320,2025-01-25 15:00:00,12406219,1X2,away,3.1,1.0,5057123647.985012,42319949.72323613,634799.245848542,88237095.17294733,5106878396.372535,5106878397.372535,0.0227773238039474,0.0227773238039474,0.0
kelly_100,321,2025-01-25 15:00:00,12406218,OU,under,1.94,1.0,5057123647.985012,156214959.74155545,2343224.3961233315,144498837.7609388,5251377234.133474,5251377235.133474,0.0840775743904152,0.0840775743904152,0.0
kelly_100,322,2025-01-25 15:00:00,12406219,1X2,draw,9.0,0.0,5057123647.985012,9730458.26055799,145956.87390836986,-9876415.13446636,5241500818.999007,5241500819.999007,0.0052370997605376,0.0052370997605376,-0.0018807285579086
kelly_100,323,2025-01-25 15:00:00,12406224,HC,away,2.02,1.0,5057123647.985012,1613723471.5095384,24205852.072643075,1621792088.8670862,6863292907.866094,6863292908.866094,0.8685336887444722,0.8685336887444722,0.0
kelly_100,324,2025-01-25 15:00:00,12406228,HC,home,1.87,1.0,5057123647.985012,1438200930.6179616,21573013.959269423,1229661795.6783574,8092954703.544451,8092954704.544451,0.7740644425633043,0.7740644425633043,0.0
kelly_100,325,2025-01-25 15:00:00,12450124,OU,under,10.0,0.0,5057123647.985012,947475270.5072694,14212129.05760904,-961687399.5648783,7131267303.979572,7131267304.979572,0.5099474638725184,0.5099474638725184,-0.1188301967172583
kelly_100,326,2025-01-25 15:00:00,12406224,1X2,home,5.7,0.0,5057123647.985012,15199131.258152742,227986.96887229112,-15427118.227025034,7115840185.752547,7115840186.752547,0.0081804334945975,0.0081804334945975,-0.1207364372425342
kelly_100,327,2025-01-25 15:00:00,12406213,1X2,draw,11.0,0.0,5057123647.985012,8589687.801118374,128845.3170167756,-8718533.118135149,7107121652.634412,7107121653.634412,0.0046231175060557,0.0046231175060557,-0.1218137363794291
kelly_100,328,2025-01-25 15:00:00,12450124,OU,over,10.0,0.0,5057123647.985012,704067878.7718247,10561018.18157737,-714628896.953402,6392492755.68101,6392492756.68101,0.3789414250163705,0.3789414250163705,-0.2101163308017252
kelly_100,329,2025-01-25 15:00:00,12406224,1X2,draw,11.0,0.0,5057123647.985012,8952451.16798569,134286.76751978535,-9086737.935505476,6383406017.745504,6383406018.745504,0.0048183629807168,0.0048183629807168,-0.2112391268962596
kelly_100,330,2025-01-25 16:00:00,12623524,1X2,draw,8.1,0.0,6383406018.745504,50020582.07106586,750308.7310659878,-50770890.80213185,6332635126.943373,6332635127.943373,0.007836033290719,0.007836033290719,-0.2175125947032179
kelly_100,331,2025-01-25 16:00:00,12623524,HC,home,1.86,1.0,6383406018.745504,1960962272.3801472,29414434.085702207,1657013120.1612246,7989648247.104597,7989648248.104597,0.3071968580130399,0.3071968580130399,-0.0127649863629959
kelly_100,332,2025-01-25 17:00:00,12623885,OU,over,2.25,1.0,7989648248.104597,878981923.3077604,13184728.849616405,1085542675.2850842,9075190922.38968,9075190923.38968,0.1100150965364818,0.1100150965364818,0.0
kelly_100,333,2025-01-25 17:00:00,12623885,HC,home,1.9,1.0,7989648248.104597,3002003959.7945027,45030059.39691754,2656773504.4181347,11731964426.807816,11731964427.807816,0.3757366865940156,0.3757366865940156,0.0
kelly_100,334,2025-01-25 17:30:00,12406223,HC,home,1.88,1.0,11731964427.807816,7024670379.338803,105370055.69008204,6076339878.128064,17808304304.93588,17808304305.93588,0.598763354812814,0.598763354812814,0.0
kelly_100,335,2025-01-25 17:30:00,12406223,1X2,home,1.53,0.0,11731964427.807816,1106084735.4632387,16591271.03194858,-1122676006.4951873,16685628298.440693,16685628299.440693,0.0942795848273737,0.0942795848273737,-0.0630422743911094
kelly_100,336,2025-01-25 17:30:00,12623197,1X2,away,3.2,0.0,11731964427.807816,186115863.50900015,2791737.952635003,-188907601.4616352,16496720696.979055,16496720697.979055,0.0158639982804462,0.0158639982804462,-0.0736501120726942
kelly_100,337,2025-01-25 18:00:00,12425803,HC,away,1.97,1.0,16496720697.979055,3726239043.8179727,55893585.65726959,3558558286.846164,20055278983.825226,20055278984.825226,0.2258775614885968,0.2258775614885968,0.0
kelly_100,338,2025-01-25 19:45:00,12623852,1X2,home,2.52,0.0,20055278984.825226,665706475.3013119,9985597.129519677,-675692072.4308316,19379586911.39439,19379586912.39439,0.0331935783992342,0.0331935783992342,-0.0336914820752228
kelly_100,339,2025-01-25 20:00:00,12412107,1X2,draw,11.0,0.0,19379586912.39439,117126321.53432636,1756894.8230148954,-118883216.35734126,19260703695.03705,19260703696.03705,0.0060437986662872,0.0060437986662872,-0.0396192588190564
kelly_100,340,2025-01-25 20:00:00,12412107,1X2,home,4.8,0.0,19379586912.39439,296836729.3856744,4452550.9407851165,-301289280.3264595,18959414414.71059,18959414415.71059,0.0153169791867869,0.0153169791867869,-0.0546422001879811
kelly_100,341,2025-01-25 20:05:00,12425808,1X2,away,5.7,0.0,18959414415.71059,190928653.28431827,2863929.7992647737,-193792583.08358303,18765621831.627007,18765621832.627007,0.0100703876764309,0.0100703876764309,-0.0643051215180816
kelly_100,342,2025-01-26 11:30:00,12623797,OU,under,2.05,0.0,18765621832.627007,1710589007.115615,25658835.106734224,-1736247842.2223492,17029373989.404655,17029373990.404655,0.091155466222893,0.091155466222893,-0.15087822995183
kelly_100,343,2025-01-26 11:30:00,12623797,HC,home,1.87,1.0,18765621832.627007,16101837927.730185,241527568.91595277,13767071428.209309,30796445417.613968,30796445418.613968,0.8580497929322324,0.8580497929322324,0.0
kelly_100,344,2025-01-26 13:00:00,12412690,1X2,home,2.07,1.0,30796445418.613968,1145660886.0672374,17184913.29100856,1208672234.8009353,32005117652.4149,32005117653.4149,0.0372010753349728,0.0372010753349728,0.0
kelly_100,345,2025-01-26 14:00:00,12406215,OU,under,2.11,1.0,32005117653.4149,3970027565.861394,59550413.48792091,4347180184.618226,36352297837.03313,36352297838.03313,0.1442311227409779,0.1442311227409779,0.0
kelly_100,346,2025-01-26 14:00:00,12406215,1X2,draw,12.0,0.0,32005117653.4149,122832512.31505474,1842487.684725821,-124674999.99978057,36227622837.03335,36227622838.03335,0.004462505830599,0.004462505830599,-0.0034296318916417
kelly_100,347,2025-01-26 14:00:00,12406215,HC,home,2.26,1.0,32005117653.4149,22895499524.1812,343432492.86271805,28504896907.605595,64732519744.63895,64732519745.63895,0.831793620398119,0.831793620398119,0.0
kelly_100,348,2025-01-26 14:00:00,12623866,1X2,away,2.029,1.0,32005117653.4149,1252947504.661099,18794212.569916483,1270488769.726354,66003008514.365295,66003008515.365295,0.0455195895582066,0.0455195895582066,0.0
kelly_100,349,2025-01-26 14:00:00,12406217,1X2,away,2.9,1.0,32005117653.4149,656875570.7208842,9853133.560813265,1238210450.8088667,67241218965.17416,67241218966.17416,0.0238642930041311,0.0238642930041311,0.0
kelly_100,350,2025-01-26 14:00:00,12406217,OU,under,2.04,0.0,32005117653.4149,2220228103.0104704,33303421.545157056,-2253531524.555628,64987687440.61854,64987687441.61854,0.0806608988793736,0.0806608988793736,-0.0335141384883172
kelly_100,351,2025-01-26 14:00:00,12406215,1X2,away,4.0,0.0,32005117653.4149,413724838.377874,6205872.57566811,-419930710.95354205,64567756729.66499,64567756730.66499,0.0150306255951961,0.0150306255951961,-0.0397592767741771
kelly_100,352,2025-01-26 15:15:00,12412074,1X2,away,4.0,0.0,64567756730.66499,1224921786.5478234,18373826.798217352,-1243295613.3460407,63324461116.31896,63324461117.31896,0.0189711064557718,0.0189711064557718,-0.0582493581924138
kelly_100,353,2025-01-26 16:15:00,12425804,OU,under,2.0,0.0,63324461117.31896,2962890024.215586,44443350.36323379,-3007333374.57882,60317127741.740135,60317127742.740135,0.0545815999027083,0.0545815999027083,-0.1029739099006698
kelly_100,354,2025-01-26 16:15:00,12425802,1X2,away,4.6,0.0,63324461117.31896,461517824.769578,6922767.371543669,-468440592.1411216,59848687149.59901,59848687150.59901,0.0085019629664487,0.0085019629664487,-0.1099404789091342
kelly_100,355,2025-01-26 16:15:00,12623485,HC,home,1.85,1.0,63324461117.31896,18303555885.581966,274553338.2837295,15283469164.460943,75132156314.05995,75132156315.05995,0.3371834107842695,0.3371834107842695,0.0
kelly_100,356,2025-01-26 16:15:00,12425802,HC,home,1.7,1.0,63324461117.31896,40660667908.11165,609910018.6216747,27852557517.05648,102984713831.11644,102984713832.11644,0.7490403927918327,0.7490403927918327,0.0
kelly_100,357,2025-01-26 16:30:00,12623466,HC,home,1.85,0.0,102984713832.11644,6681805132.460097,100227076.98690146,-6782032209.446999,96202681621.66943,96202681622.66943,0.0648815235176808,0.0648815235176808,-0.0658547463704461
kelly_100,358,2025-01-26 16:30:00,12406225,OU,under,2.02,1.0,102984713832.11644,7684053932.042348,115260808.9806352,7722474201.702559,103925155823.372,103925155824.372,0.074613538709917,0.074613538709917,0.0
kelly_100,359,2025-01-26 17:00:00,12623818,HC,away,2.07,0.0,103925155824.372,91999531313.45836,1379992969.7018754,-93379524283.16023,10545631540.211746,10545631541.211746,0.8852479516021386,0.8852479516021386,-0.8985266708761707
kelly_100,360,2025-01-26 17:00:00,12623818,1X2,home,6.0,1.0,103925155824.372,1202236402.8131876,18033546.04219781,5993148468.02374,16538780008.235489,16538780009.235489,0.0115682905960218,0.0115682905960218,-0.8408587422550018
kelly_100,361,2025-01-26 17:30:00,12412138,HC,home,1.77,1.0,16538780009.235489,14052467827.937605,210787017.41906407,10609613210.092892,27148393218.32838,27148393219.32838,0.8496677397057406,0.8496677397057406,-0.7387697617196001
kelly_100,362,2025-01-26 19:45:00,12623973,1X2,away,2.75,0.0,27148393219.32838,927517934.9392704,13912769.024089055,-941430703.9633596,26206962514.36502,26206962515.36502,0.0341647451267547,0.0341647451267547,-0.7478284991975052
kelly_100,363,2025-01-26 19:45:00,12623973,1X2,draw,7.6,0.0,27148393219.32838,181155146.36485368,2717327.1954728053,-183872473.5603265,26023090040.80469,26023090041.80469,0.0066727759871946,0.0066727759871946,-0.7495977770215486
kelly_100,364,2025-01-27 20:00:00,12450126,HC,away,1.91,1.0,26023090041.80469,4946216566.19696,74193248.4929544,4426863826.74628,30449953867.550976,30449953868.550976,0.1900703013458866,0.1900703013458866,-0.7070011237701699
kelly_100,365,2025-01-27 20:00:00,12412109,1X2,away,2.77,1.0,26023090041.80469,855457429.0471243,12831861.435706863,1501327787.977703,31951281655.52868,31951281656.52868,0.0328730149906439,0.0328730149906439,-0.6925548833381145
kelly_100,366,2025-01-28 19:45:00,12450042,1X2,away,2.67,0.0,31951281656.52868,1121867677.216264,16828015.158243958,-1138695692.374508,30812585963.15417,30812585964.15417,0.0351118208426243,0.0351118208426243,-0.7035117655611138
kelly_100,367,2025-01-31 19:30:00,12623406,OU,under,1.94,0.0,30812585964.15417,2303276343.9679704,34549145.15951955,-2337825489.12749,28474760474.02668,28474760475.02668,0.074751153526922,0.074751153526922,-0.7260070456555531
kelly_100,368,2025-01-31 19:45:00,12623107,HC,away,1.86,1.0,28474760475.02668,14921015769.107967,223815236.5366195,12608258324.896236,41083018798.92291,41083018799.92291,0.5240084734758067,0.5240084734758067,-0.604686483517513
kelly_100,369,2025-01-31 19:45:00,12623107,OU,under,1.94,1.0,28474760475.02668,1225443235.506327,18381648.5325949,1133534992.843352,42216553791.766266,42216553792.766266,0.04303612093879,0.04303612093879,-0.5937792591419347
kelly_100,370,2025-01-31 20:00:00,12412674,1X2,home,2.34,0.0,42216553792.766266,1044415468.9390196,15666232.034085292,-1060081700.9731048,41156472090.79316,41156472091.79316,0.0247394771744248,0.0247394771744248,-0.6039796932193644
kelly_100,371,2025-02-01 12:30:00,12450211,HC,home,1.8,0.0,41156472091.79316,1307184959.6959183,19607774.39543877,-1326792734.091357,39829679356.701805,39829679357.701805,0.0317613462295904,0.0317613462295904,-0.6167465033681369
kelly_100,372,2025-02-01 12:30:00,12450141,1X2,draw,9.0,0.0,41156472091.79316,224759007.2892392,3371385.109338588,-228130392.39857775,39601548964.30322,39601548965.30322,0.0054610853619316,0.0054610853619316,-0.6189416445790301
kelly_100,373,2025-02-01 12:30:00,12405922,HC,home,2.04,0.0,41156472091.79316,2868950851.0130672,43034262.76519601,-2911985113.778263,36689563850.52496,36689563851.52496,0.0697083764763489,0.0697083764763489,-0.646961666205934
kelly_100,374,2025-02-01 12:30:00,12450132,1X2,home,2.38,1.0,41156472091.79316,1338296132.0293782,20074441.980440672,1826774220.220101,38516338070.74506,38516338071.74506,0.032517270407544,0.032517270407544,-0.6293838795215699
kelly_100,375,2025-02-01 12:30:00,12450141,1X2,home,3.4,0.0,41156472091.79316,1004317655.575224,15064764.833628358,-1019382420.4088525,37496955650.33621,37496955651.33621,0.0244024233499715,0.0244024233499715,-0.6391926925305353
kelly_100,376,2025-02-01 14:00:00,12623921,HC,home,1.8,0.0,37496955651.33621,11868843864.354458,178032657.96531686,-12046876522.319777,25450079128.01644,25450079129.01644,0.3165281996414956,0.3165281996414956,-0.7551114652931027
kelly_100,377,2025-02-01 14:00:00,12623776,1X2,away,3.0,0.0,37496955651.33621,1110709255.0382252,16660638.825573375,-1127369893.8637986,24322709234.15264,24322709235.15264,0.0296213182042325,0.0296213182042325,-0.7659593671790426
kelly_100,378,2025-02-01 14:30:00,12623218,HC,home,1.8,1.0,24322709235.15264,13094743915.704084,196421158.73556125,10279373973.827707,34602083207.98035,34602083208.98035,0.9832979158885736,0.9832979158885736,-0.6670480507389757
kelly_100,379,2025-02-01 14:30:00,12623332,1X2,away,2.53,0.0,24322709235.15264,359227127.9526762,5388406.919290142,-364615534.8719663,34237467673.108383,34237467674.108383,0.0269747379956694,0.0269747379956694,-0.6705564942142797
